번호,식품군,식품이름,1회제공량 (g),열량 (kcal),탄수화물 (g),단백질 (g),지방 (g),당류 (g),나트륨 (mg),콜레스테롤 (mg),포화지방산 (g),트랜스지방산 (g),년도
2615,육류 및 그 제품,"어린양고기, 어깨, 생것 ",100,265,0,16.6,21.5,0,61,72,0,0,2011
2616,육류 및 그 제품,"어린양고기, 어깨, 생것 ",100,264,0,16.58,21.45,0,61,72,9.28,0,2017
2617,육류 및 그 제품,"염소고기, 생것 ",100,107,0.2,21.9,1.5,0,45,57,0,0,2011
2618,육류 및 그 제품,"염소고기, 생것 ",100,107,0.2,21.9,1.5,N/A,45,70,0.38,0,2017
2619,육류 및 그 제품,"오리고기, 산오리, 생것 ",100,265,0.2,14.4,21.6,0,48,80,0,0,2011
2620,육류 및 그 제품,"오리고기, 산오리, 생것 ",100,251,0.2,14.4,21.6,N/A,48,N/A,N/A,0,2017
2621,육류 및 그 제품,"오리고기, 집오리, 살코기, 생것 ",100,151,0,17.7,8.1,0,80,77,0,0,2011
2622,육류 및 그 제품,"오리고기, 집오리, 살코기, 생것 ",100,142,0,17.7,8.1,N/A,80,N/A,N/A,0,2017
2623,육류 및 그 제품,"오리고기, 집오리, 생것 ",100,318,0.1,16,27.6,0,85,84,0,0,2006
2624,육류 및 그 제품,"오리고기, 집오리, 생것 ",100,311,0.1,16,27.6,N/A,85,N/A,N/A,0,2017
2625,육류 및 그 제품,"완자, 돼지고기, 냉동 ",100,172,8.9,16.7,7.7,0,N/A,0,0,0,2011
2626,육류 및 그 제품,"완자, 채소, 냉동 ",100,165,9.3,12.9,8.5,0,N/A,0,0,0,2011
2627,육류 및 그 제품,"완자,완자, 3분미트볼(오뚜기)",100,200,21,13,7,0,850,0,0,0,2006
2628,육류 및 그 제품,"인스턴트국, 사골국, 마른것 ",100,10,0.3,1.4,0.4,0,255,0,0,0,2011
2629,육류 및 그 제품,"인스턴트국, 사골국, 마른것 ",100,10,0.3,1.4,0.4,N/A,255,N/A,N/A,0,2017
2630,육류 및 그 제품,"자라, 생것 ",100,197,0.5,16.4,13.4,0,69,0,0,0,2011
2631,육류 및 그 제품,"자라, 생것 ",100,197,0.5,16.4,13.4,N/A,69,95,2.66,0,2017
2632,육류 및 그 제품,"칠면조고기, 구운것 ",100,170,0,29.3,5,0,70,0,0,0,2011
2633,육류 및 그 제품,"칠면조고기, 구운것 ",100,189,0.06,28.55,7.39,0,103,109,2.15,0,2017
2634,육류 및 그 제품,"칠면조고기, 생것 ",100,120,0.2,21.8,2.9,0,70,72,0,0,2011
2635,육류 및 그 제품,"칠면조고기, 생것 ",100,143,0.13,21.64,5.64,0.07,112,72,1.46,0,2017
2636,육류 및 그 제품,"칠면조고기, 조리 ",100,181,0.1,26.8,7.3,0,56,109,0,0,2011
2637,육류 및 그 제품,"칠면조고기, 조리 ",100,203,0,27.37,10.4,0,78,93,2.67,0,2017
2638,육류 및 그 제품,"탕수육, 냉동 ",100,162,18.2,8.2,6.3,0,N/A,0,0,0,2011
2639,육류 및 그 제품,"토끼고기, 산토끼, 생것 ",100,143,trace,16.7,7.7,0,55,100,0,0,2011
2640,육류 및 그 제품,"토끼고기, 집토끼, 생것 ",100,135,0.6,21.7,4.4,0,56,0,0,0,2006
2641,육류 및 그 제품,"토끼고기, 집토끼, 생것 ",100,126,0.6,21.7,4.4,N/A,56,N/A,N/A,0,2017
2642,육류 및 그 제품,"햄버거, 냉동 ",100,223,12.3,13.3,13.4,0,490,0,0,0,2011
2643,육류 및 그 제품,"햄버거, 냉동 ",100,223,12.3,13.3,13.4,N/A,490,N/A,N/A,0,2017
2644,육류 및 그 제품,"햄버거스테이크,햄버거스테이크, 3분햄버그스테이크(오뚜기)",100,180,17,12,7,0,730,0,0,0,2006
2645,난류,"거위알, 삶은것 ",100,187,1,12.7,13.6,0,45,0,0,0,2011
2646,난류,"거위알, 삶은것 ",100,179,1,12.7,13.6,N/A,45,N/A,N/A,0,2017
2647,난류,"거위알, 생것 ",100,193,0.8,13.2,14.1,0,45,852,0,0,2011
2648,난류,"거위알, 생것 ",100,185,0.8,13.2,14.1,N/A,45,N/A,N/A,0,2017
2649,난류,"기러기알, 삶은것 ",100,212,4,13.1,14.9,0,138,0,0,0,2011
2650,난류,"기러기알, 삶은것 ",100,206,4,13.1,14.9,N/A,138,N/A,N/A,0,2017
2651,난류,"기러기알, 생것 ",100,193,2.4,12.3,13.9,0,143,0,0,0,2011
2652,난류,"기러기알, 생것 ",100,186,2.4,12.3,13.9,N/A,143,N/A,N/A,0,2017
2653,난류,"달걀 가공(가루), 달걀가루",100,376,4.5,82.4,0,0,1238,572,0,0,2011
2654,난류,"달걀 가공(가루), 달걀가루",100,376,4.47,82.4,0.04,0,1238,0,0,0,2017
2655,난류,"달걀 가공(기타), 달걀부침(후라이) ",100,187,1.4,14.2,12.8,0,155,473.56,0,0.03,2011
2656,난류,"달걀 가공(기타), 달걀부침(후라이) ",100,199,3.79,15.12,13.46,0.2,162,357.34,3.77,0,2017
2657,난류,"달걀 가공(기타), 수란 ",100,164,0.2,12.3,11.7,0,110,0,0,0.01,2011
2658,난류,"달걀 가공(기타), 수란 ",100,164,0.2,12.3,11.7,0.3,110,420,3.21,0,2017
2659,난류,"달걀 가공(기타), 스크램블드에그 ",100,149,1.6,10,11,0,145,0,0,0,2011
2660,난류,"달걀 가공(기타), 스크램블드에그 ",100,149,1.61,9.99,10.98,1.39,145,277,3.33,0,2017
2661,난류,"달걀, 난백, 삶은것 ",100,48,0.4,10.8,0,0,167,1,0,0,2011
2662,난류,"달걀, 난백, 삶은것 ",100,41,0.4,10.8,0,N/A,167,N/A,N/A,0,2017
2663,난류,"달걀, 난백, 생것 ",100,49,1.8,9.8,0,0,285,1,0,0,2011
2664,난류,"달걀, 난백, 생것 ",100,45,1.03,10.87,0.02,0.23,171,0,0.01,0,2017
2665,난류,"달걀, 난황, 삶은것 ",100,362,2.1,15.5,30.5,0,32,1300,0,0,2011
2666,난류,"달걀, 난황, 삶은것 ",100,353,2.1,15.5,30.5,N/A,32,N/A,N/A,0,2017
2667,난류,"달걀, 난황, 생것 ",100,353,1.8,15.3,29.8,0,43,1300,0,0,2011
2668,난류,"달걀, 난황, 생것 ",100,315,9.32,14.7,23.45,0.07,57,629.3,8.12,0,2017
2669,난류,"달걀, 삶은것 ",100,146,0.9,13.9,8.8,0,136,444.63,0,0.01,2011
2670,난류,"달걀, 삶은것 ",100,136,2.19,13.94,7.97,0.17,140,305.56,2.72,0,2017
2671,난류,"달걀, 생것 ",100,139,3.3,11.4,8.3,0,135,396.27,0,0.01,2011
2672,난류,"달걀, 생것 ",100,130,3.41,12.44,7.37,0.22,131,328.83,2.56,0,2017
2673,난류,"메추라기알, 삶은것 ",100,175,0.1,12,13,0,137,0,0,0,2011
2674,난류,"메추라기알, 삶은것 ",100,167,0.1,12,13,N/A,137,N/A,N/A,0,2017
2675,난류,"메추라기알, 생것 ",100,176,2.2,12.6,12.1,0,156,470,0,0,2011
2676,난류,"메추라기알, 생것 ",100,170,2.2,12.6,12.1,N/A,156,N/A,N/A,0,2017
2677,난류,"오리알 가공(기타), 피단 ",100,175,0.5,13.4,12.2,0,850,0,0,0,2011
2678,난류,"오리알 가공(기타), 피단 ",100,166,0.5,13.4,12.2,N/A,850,N/A,N/A,0,2017
2679,난류,"오리알, 생것 ",100,188,2,12.5,14,0,131,884,0,0,2006
2680,난류,"오리알, 생것 ",100,186,2,12.5,14,N/A,131,N/A,N/A,0,2017
2681,난류,"청둥오리알, 생것 ",100,178,1,13.6,12.3,0,N/A,0,0,0,2011
2682,난류,"청둥오리알, 생것 ",100,170,1,13.6,12.3,N/A,N/A,N/A,N/A,0,2017
2683,어패류,"가다랑어 가공(기타), 내장젓 ",100,78,2,12,2,0,5900,0,0,0,2011
2684,어패류,"가다랑어 가공(기타), 육수 ",100,0,0,N/A,0,0,N/A,0,0,0,2011
2685,어패류,"가다랑어 가공(기타), 육수 ",100,0,0,N/A,0,N/A,N/A,N/A,N/A,0,2017
2686,어패류,"가다랑어 가공(통조림), 통조림 ",100,145,0.3,27.8,2.8,0,400,55,0,0,2011
2687,어패류,"가다랑어 가공(통조림), 통조림 ",100,157,0.3,29,4.8,N/A,800,N/A,N/A,0,2017
2688,어패류,"가다랑어, 반건 ",15,55.8,11.19,1.68,0.28,0,0.9,27,0,0,2011
2689,어패류,"가다랑어, 생것 ",100,127,0.3,25.9,1.8,0,44,60,0,0,2011
2690,어패류,"가다랑어, 생것 ",100,118,0.3,25.9,1.8,N/A,44,N/A,N/A,0,2017
2691,어패류,"가다랑어, 튀긴것 ",100,392,1.6,16.3,35.6,0,N/A,0,0,0,2011
2692,어패류,"가다랑어, 혈합육, 생것 ",100,58,0,8.5,2.4,0,N/A,0,0,0,2011
2693,어패류,"가다랑어, 흰살, 생것 ",100,72,0,12.4,2.1,0,N/A,0,0,0,2011
2694,어패류,"가다랭이,건조",15,54.45,11.19,1.68,0.28,0,0.9,0,0,0,2006
2695,어패류,"가라지, 생것 ",100,78,0.7,14.8,1.3,0,N/A,0,0.57,0,2011
2696,어패류,"가라지, 생것 ",100,72,0.7,14.8,1.3,N/A,N/A,N/A,N/A,0,2017
2697,어패류,"가래상어, 생것 ",100,99,0.1,22.2,0.5,0,N/A,0,0,0,2011
2698,어패류,"가래상어, 생것 ",100,91,0.1,22.2,0.5,N/A,N/A,N/A,N/A,0,2017
2699,어패류,"가리비 가공(기타), 관자튀김, 냉동",100,153,16.9,17.6,1,0,N/A,0,0,0,2011
2700,어패류,"가리비 가공(기타), 튀김, 냉동 ",100,153,16.9,17.6,1,0,257,0,0,0,2011
2701,어패류,"가리비 가공(통조림), 통조림 ",100,112,4.4,21.6,0.3,0,500,0,0,0,2011
2702,어패류,"가리비 가공(통조림), 통조림 ",100,105,4.4,21.6,0.3,N/A,500,N/A,N/A,0,2017
2703,어패류,"가리비, 관자, 냉동 ",100,105,2.4,20.8,0.8,0,254,0,0,0,2011
2704,어패류,"가리비, 관자, 냉동 ",100,98,2.4,20.8,0.8,N/A,254,N/A,N/A,0,2017
2705,어패류,"가리비, 관자, 생것 ",100,105,2.4,20.8,0.8,0,N/A,0,0,0,2011
2706,어패류,"가리비, 관자, 생것 ",100,98,2.4,20.8,0.8,N/A,N/A,N/A,N/A,0,2017
2707,어패류,"가리비, 관자, 자건",100,322,7.6,65.7,1.4,0,2500,0,0,0,2011
2708,어패류,"가리비, 관자, 자건",100,322,7.6,65.7,1.4,N/A,2500,150,0.13,0,2017
2709,어패류,"가리비, 마른것 ",100,349,4.4,77.6,0.4,0,2300,0,0,0,2011
2710,어패류,"가리비, 마른것 ",100,323,4.4,77.6,0.4,N/A,2300,N/A,N/A,0,2017
2711,어패류,"가리비, 삶은것 ",100,100,1.9,17.6,1.9,0,250,0,0,0,2011
2712,어패류,"가리비, 삶은것 ",100,100,1.9,17.6,1.9,N/A,250,52,0.27,0,2017
2713,어패류,"가리비, 생것 ",100,80,3.8,13,1,0,294,0,0,0,2011
2714,어패류,"가리비, 생것 ",100,74,0,15.18,1.73,0.22,735,33.72,0.19,0,2017
2715,어패류,"가리비, 튀긴것 ",100,215,10.1,18.1,10.9,0,464,0,0,0,2011
2716,어패류,"가리비, 튀긴것 ",100,216,10.13,18.07,10.94,N/A,464,54,2.67,0,2017
2717,어패류,"가무락조개, 생것 ",100,77,2.8,14.1,0.6,0,N/A,0,0.25,0,2011
2718,어패류,"가무락조개, 생것 ",100,72,2.8,14.1,0.6,N/A,N/A,N/A,N/A,0,2017
2719,어패류,"가물치, 생것 ",100,86,0.3,18.2,0.8,0,86,58,0.21,0,2011
2720,어패류,"가물치, 생것 ",100,79,0.3,18.2,0.8,N/A,86,N/A,N/A,0,2017
2721,어패류,"가시망독, 생것 ",100,101,0,22.4,0.7,0,20,0,0,0,2011
2722,어패류,"가시망독, 생것 ",100,93,0,22.4,0.7,N/A,20,N/A,N/A,0,2017
2723,어패류,"가시발새우, 생것 ",100,86,0.6,15.2,0.5,0,N/A,0,0.13,0,2011
2724,어패류,"가시발새우, 생것 ",100,66,0.6,15.2,0.5,N/A,N/A,N/A,N/A,0,2017
2725,어패류,"가오리 가공(기타), 조미건품 ",100,319,35.8,39.3,0.6,0,N/A,0,0,0,2011
2726,어패류,"가오리 가공(기타), 조미건품 ",100,310,35.8,39.3,0.6,N/A,N/A,N/A,N/A,0,2017
2727,어패류,"가자미 가공(기타), 튀김, 냉동 ",100,152,14.8,17.5,1.8,0,N/A,0,0,0,2011
2728,어패류,"가자미, 구운것 ",100,144,0.2,26.6,3.3,0,240,0,0,0,2011
2729,어패류,"가자미, 삶은것 ",100,114,0.2,20.8,2.7,0,160,0,0,0,2011
2730,어패류,"가자미, 생것 ",100,129,0.3,22.1,3.7,0,230,0,0,0,2011
2731,어패류,"가자미, 생것 ",100,120,0.3,22.1,3.7,N/A,230,N/A,N/A,0,2017
2732,어패류,"각시가자미, 생것 ",100,84,0,16.8,1.4,0,N/A,0,0,0,2011
2733,어패류,"각시가자미, 생것 ",100,78,0,16.8,1.4,N/A,N/A,N/A,N/A,0,2017
2734,어패류,"각시돔, 생것 ",100,90,0,20.1,0.6,0,N/A,0,0,0,2011
2735,어패류,"각시돔, 생것 ",100,83,0,20.1,0.6,N/A,N/A,N/A,N/A,0,2017
2736,어패류,"각시서대, 생것 ",100,95,0.2,18.4,1.8,0,N/A,0,0.68,0,2011
2737,어패류,"각시서대, 생것 ",100,88,0.2,18.4,1.8,N/A,N/A,N/A,N/A,0,2017
2738,어패류,"각시수랑, 생것 ",100,70,0.9,15,0.3,0,N/A,0,0.11,0,2011
2739,어패류,"각시수랑, 생것 ",100,65,0.9,15,0.3,N/A,N/A,N/A,N/A,0,2017
2740,어패류,"각시흰새우, 생것 ",100,85,1,15.7,1.6,0,N/A,0,0,0,2011
2741,어패류,"각시흰새우, 생것 ",100,79,1,15.7,1.6,N/A,N/A,N/A,N/A,0,2017
2742,어패류,"갈가자미, 생것 ",100,90,0.2,18.3,1.3,0,N/A,0,0,0,2011
2743,어패류,"갈가자미, 생것 ",100,83,0.2,18.3,1.3,N/A,N/A,N/A,N/A,0,2017
2744,어패류,"갈색고리돼지고둥, 생것 ",100,92,4.3,16.1,0.7,0,N/A,0,0,0,2011
2745,어패류,"갈색고리돼지고둥, 생것 ",100,87,4.3,16.1,0.7,N/A,N/A,N/A,N/A,0,2017
2746,어패류,"갈색띠매물고둥, 생것 ",100,78,3,15.1,0.2,0,N/A,0,0.05,0,2011
2747,어패류,"갈색띠매물고둥, 생것 ",100,73,3,15.1,0.2,N/A,N/A,N/A,N/A,0,2017
2748,어패류,"갈전갱이, 생것 ",100,111,0.1,19.6,3,0,N/A,0,0,0,2011
2749,어패류,"갈전갱이, 생것 ",100,103,0.1,19.6,3,N/A,N/A,N/A,N/A,0,2017
2750,어패류,"갈치 가공(기타), 얼간품 ",100,188,0.1,26.3,8.1,0,2056,0,0,0,2011
2751,어패류,"갈치 가공(기타), 얼간품 ",100,175,0.1,26.3,8.1,N/A,2056,N/A,N/A,0,2017
2752,어패류,"갈치 가공(기타), 젓 ",100,184,0,10.4,14.9,0,N/A,0,0,0,2011
2753,어패류,"갈치 가공(기타), 젓 ",100,175,0,10.4,14.9,N/A,N/A,N/A,N/A,0,2017
2754,어패류,"갈치, 생것 ",100,149,0.1,18.5,7.5,0,100,72,2.74,0,2011
2755,어패류,"갈치, 생것 ",100,140,0.1,18.5,7.5,N/A,100,N/A,N/A,0,2017
2756,어패류,"감성돔, 생것 ",100,101,0.1,18.8,2.3,0,N/A,78,0.06,0,2011
2757,어패류,"감성돔, 생것 ",100,94,0.1,18.8,2.3,N/A,N/A,N/A,N/A,0,2017
2758,어패류,"갑오징어, 마른것 ",100,339,3.2,66.8,4.7,0,N/A,0,0,0,2011
2759,어패류,"갑오징어, 마른것 ",100,315,3.2,66.8,4.7,N/A,N/A,N/A,N/A,0,2017
2760,어패류,"갑오징어, 생것 ",100,75,0.1,15.1,1.2,0,214,305,0,0,2011
2761,어패류,"갑오징어, 생것 ",100,70,0.1,15.1,1.2,N/A,214,N/A,N/A,0,2017
2762,어패류,"강달이,강달이",100,110,0,19.3,3,0,N/A,0,0,0,2006
2763,어패류,"강달이,강달이",100,101,0.1,17,3.9,N/A,N/A,N/A,N/A,0,2017
2764,어패류,"강담돔, 생것 ",100,93,0,18.9,1.4,0,N/A,0,0.53,0,2011
2765,어패류,"강담돔, 생것 ",100,86,0,18.9,1.4,N/A,N/A,N/A,N/A,0,2017
2766,어패류,"강준치, 생것 ",100,90,0.2,18.7,1.1,0,N/A,0,0,0,2011
2767,어패류,"강준치, 생것 ",100,83,0.2,18.7,1.1,N/A,N/A,N/A,N/A,0,2017
2768,어패류,"개량조개, 마른것 ",100,276,7,54.2,2,0,N/A,0,0,0,2011
2769,어패류,"개량조개, 마른것 ",100,258,7,54.2,2,N/A,N/A,N/A,N/A,0,2017
2770,어패류,"개량조개, 생것 ",100,62,1.1,12,0.7,0,380,0,0,0,2011
2771,어패류,"개량조개, 생것 ",100,57,1.1,12,0.7,N/A,380,N/A,N/A,0,2017
2772,어패류,"개볼락, 생것 ",100,88,0.1,19.1,0.7,0,N/A,0,0.29,0,2011
2773,어패류,"개볼락, 생것 ",100,81,0.1,19.1,0.7,N/A,N/A,N/A,N/A,0,2017
2774,어패류,"개불, 생것 ",100,67,1.6,10.5,0.2,0,N/A,0,0,0,2011
2775,어패류,"개불, 생것 ",100,49,1.6,10.5,0.2,N/A,N/A,N/A,N/A,0,2017
2776,어패류,"개조개, 생것 ",100,64,3,10.9,0.6,0,N/A,0,0.25,0,2011
2777,어패류,"개조개, 생것 ",100,60,3,10.9,0.6,N/A,N/A,N/A,N/A,0,2017
2778,어패류,"갯가재, 삶은것 ",100,93,0.3,15.1,3,0,440,150,0,0,2011
2779,어패류,"갯가재, 삶은것 ",100,87,0.3,15.1,3,N/A,440,N/A,N/A,0,2017
2780,어패류,"갯가재, 생것 ",100,87,0.8,16.1,1.7,0,N/A,132,0,0,2011
2781,어패류,"갯가재, 생것 ",100,81,0.8,16.1,1.7,N/A,N/A,N/A,N/A,0,2017
2782,어패류,"갯장어, 생것 ",100,170,0.4,17.9,9.9,0,N/A,75,0,0,2011
2783,어패류,"갯장어, 생것 ",100,160,0.4,17.9,9.9,N/A,N/A,N/A,N/A,0,2017
2784,어패류,"검복 가공(기타), 조미건품",100,295,17.6,47.7,2.3,0,N/A,0,0,0,2011
2785,어패류,"검복 가공(기타), 조미건품",100,280,17.6,47.7,2.3,N/A,N/A,N/A,N/A,0,2017
2786,어패류,"검복, 생것 ",100,94,0.1,21.5,0.3,0,N/A,63,0.11,0,2011
2787,어패류,"검복, 생것 ",100,86,0.1,21.5,0.3,N/A,N/A,N/A,N/A,0,2017
2788,어패류,"게르치, 삶은것 ",100,173,trace,22.2,8.4,0,80,0,0,0,2011
2789,어패류,"게르치, 삶은것 ",100,173,0,22.2,8.4,N/A,80,70,1.14,0,2017
2790,어패류,"게르치, 생것 ",100,158,0,20.8,7.5,0,85,68,2.12,0,2011
2791,어패류,"게르치, 생것 ",100,148,0,20.8,7.5,N/A,85,N/A,N/A,0,2017
2792,어패류,"게맛살, 생것 ",100,118,18.6,10.6,0.1,0,792,0,0,0,2011
2793,어패류,"게맛살, 생것 ",100,121,18.6,10.6,0.1,N/A,792,N/A,N/A,0,2017
2794,어패류,"게살,자건품",15,45.3,0,10,0.33,0,N/A,0,0,0,2001
2795,어패류,"게알젓,게알젓",100,241,14.5,31.4,6.4,0,N/A,0,0,0,2001
2796,어패류,"고둥,매끈이고둥, 삶은것",100,275,15.5,47.7,0.8,0,412,0,0,0,2006
2797,어패류,"고등어 가공(기타), 자반고등어 ",100,172,0.1,26.9,6.2,0,1800,85,0,0,2011
2798,어패류,"고등어 가공(기타), 자반고등어 ",100,246,6.36,18.99,16.14,0,340,52.64,4.81,0,2017
2799,어패류,"고등어 가공(통조림), 통조림 ",100,160,0,16.3,9.9,0,890,0,0,0,2006
2800,어패류,"고등어 가공(통조림), 통조림 ",100,153,0.1,16.3,9.9,N/A,890,N/A,N/A,0,2017
2801,어패류,"고등어, 구운것 ",100,271,0.4,25.8,17.1,0,150,0,0,0,2011
2802,어패류,"고등어, 구운것 ",100,318,0.4,25.2,22.4,N/A,120,79,5.87,0,2017
2803,어패류,"고등어, 마른것 ",100,379,1,72.4,7.4,0,160,0,0,0,2011
2804,어패류,"고등어, 반건 ",100,348,0.2,18.7,28.5,0,680,0,0,0,2011
2805,어패류,"고등어, 반건 ",100,348,0.2,18.7,28.5,N/A,680,65,6.89,0,2017
2806,어패류,"고등어, 삶은것 ",100,253,0.4,23,16.4,0,120,0,0,0,2011
2807,어패류,"고등어, 삶은것 ",100,309,0.3,22.6,22.6,N/A,94,80,6.12,0,2017
2808,어패류,"고등어, 생것 ",100,183,0,20.2,10.4,0,75,64,2.94,0,2011
2809,어패류,"고등어, 생것 ",100,172,0,20.2,10.4,N/A,75,N/A,N/A,0,2017
2810,어패류,"곱상어, 생것 ",100,164,0.3,16.2,10,0,N/A,0,0,0,2011
2811,어패류,"곱상어, 생것 ",100,154,0.3,16.2,10,N/A,N/A,N/A,N/A,0,2017
2812,어패류,"곳체다슬기, 생것 ",100,78,5.7,11.6,0.6,0,N/A,0,0,0,2011
2813,어패류,"곳체다슬기, 생것 ",100,75,5.7,11.6,0.6,N/A,N/A,N/A,N/A,0,2017
2814,어패류,"관절매물고둥(보라골뱅이), 생것 ",100,104,4.5,17.7,1.1,0,0,0,0,0,2011
2815,어패류,"관절매물고둥(보라골뱅이), 생것 ",100,98,4.5,17.7,1.1,N/A,0,N/A,N/A,0,2017
2816,어패류,"괴도라치, 생것 ",100,74,N/A,17.2,0.1,0,N/A,0,0.04,0,2011
2817,어패류,"괴도라치, 생것 ",100,67,N/A,17.2,0.1,N/A,N/A,N/A,N/A,0,2017
2818,어패류,"구갈돔, 생것 ",100,89,0,20.4,0.3,0,N/A,0,0,0,2011
2819,어패류,"구갈돔, 생것 ",100,82,0,20.4,0.3,N/A,N/A,N/A,N/A,0,2017
2820,어패류,"국매리복, 생것 ",100,91,0.2,20.7,0.3,0,N/A,0,0.11,0,2011
2821,어패류,"국매리복, 생것 ",100,84,0.2,20.7,0.3,N/A,N/A,N/A,N/A,0,2017
2822,어패류,"국자가리비, 생것 ",100,59,1.5,10.8,0.8,0,450,0,0,0,2011
2823,어패류,"국자가리비, 생것 ",100,59,1.5,10.8,0.8,N/A,450,33,0.13,0,2017
2824,어패류,"군소, 생것 ",100,36,0.5,5.8,1,0,N/A,0,0,0,2011
2825,어패류,"군소, 생것 ",100,34,0.5,5.8,1,N/A,N/A,N/A,N/A,0,2017
2826,어패류,"군평선이, 생것 ",100,103,0.2,18.5,2.6,0,N/A,0,0,0,2011
2827,어패류,"군평선이, 생것 ",100,96,0.2,18.5,2.6,N/A,N/A,N/A,N/A,0,2017
2828,어패류,"굴 가공(기타), 어리굴젓 ",100,95,8.1,8.6,2.7,0,2374,0,0,0,2011
2829,어패류,"굴 가공(기타), 어리굴젓 ",100,92,8.1,8.6,2.7,N/A,2374,N/A,N/A,0,2017
2830,어패류,"굴 가공(기타), 튀김, 튀김옷 ",100,199,11.6,8.8,12.6,0,417,0,0,0,2011
2831,어패류,"굴 가공(기타), 튀김, 튀김옷 ",100,199,11.62,8.77,12.58,N/A,417,71,3.2,0,2017
2832,어패류,"굴 가공(통조림), 통조림 ",100,87,0,14.7,2.7,0,378,0,0,0,2011
2833,어패류,"굴 가공(통조림), 통조림 ",100,81,0,14.7,2.7,N/A,378,N/A,N/A,0,2017
2834,어패류,"굴 가공(통조림), 훈제통조림 ",100,311,5.6,13.9,24.4,0,600,0,0,0,2011
2835,어패류,"굴 가공(통조림), 훈제통조림 ",100,298,5.6,13.9,24.4,N/A,600,N/A,N/A,0,2017
2836,어패류,"굴, 냉동 ",100,97,5.1,10,3.6,0,N/A,0,0,0,2011
2837,어패류,"굴, 냉동 ",100,93,5.1,10,3.6,N/A,N/A,N/A,N/A,0,2017
2838,어패류,"궁제기서대, 생것 ",100,91,0.1,18.9,1.2,0,N/A,0,0,0,2011
2839,어패류,"궁제기서대, 생것 ",100,84,0.1,18.9,1.2,N/A,N/A,N/A,N/A,0,2017
2840,어패류,"그물베도라치, 생것 ",100,107,0.7,22,1.2,0,N/A,0,0,0,2011
2841,어패류,"그물베도라치, 생것 ",100,99,0.7,22,1.2,N/A,N/A,N/A,N/A,0,2017
2842,어패류,"금눈돔, 생것 ",100,122,0.3,18.5,4.5,0,N/A,60,0,0,2011
2843,어패류,"금눈돔, 생것 ",100,113,0.3,18.5,4.5,N/A,N/A,N/A,N/A,0,2017
2844,어패류,"기름가자미, 생것 ",100,83,0.7,18.2,0.4,0,N/A,0,0.1,0,2011
2845,어패류,"기름가자미, 생것 ",100,77,0.7,18.2,0.4,N/A,N/A,N/A,N/A,0,2017
2846,어패류,"기름종개, 생것 ",100,107,0.5,17.5,3.3,0,N/A,0,0,0,2011
2847,어패류,"기름종개, 생것 ",100,100,0.5,17.5,3.3,N/A,N/A,N/A,N/A,0,2017
2848,어패류,"긴고둥(긴뿔고둥), 생것 ",100,118,4.8,17.2,2.7,0,215,0,0,0,2011
2849,어패류,"긴고둥(긴뿔고둥), 생것 ",100,111,4.8,17.2,2.7,N/A,215,N/A,N/A,0,2017
2850,어패류,"긴뿔천길새우, 생것 ",100,92,0,20,0.8,0,N/A,0,0,0,2011
2851,어패류,"긴뿔천길새우, 생것 ",100,85,0,20,0.8,N/A,N/A,N/A,N/A,0,2017
2852,어패류,"까나리, 생것 ",100,114,0.3,16,4.8,0,120,164,0,0,2011
2853,어패류,"까나리, 생것 ",100,106,0.3,16,4.8,N/A,120,N/A,N/A,0,2017
2854,어패류,"까나리, 자건 ",100,245,1.5,43.1,6.1,0,2800,0,0,0,2011
2855,어패류,"까나리, 자건 ",100,245,1.5,43.1,6.1,N/A,2800,510,0.86,0,2017
2856,어패류,"까막전복(둥근전복), 생것 ",100,85,4.5,14.3,0.7,0,N/A,0,0,0,2011
2857,어패류,"까막전복(둥근전복), 생것 ",100,81,4.5,14.3,0.7,N/A,N/A,N/A,N/A,0,2017
2858,어패류,"까치복, 생것 ",100,85,0.5,19.3,0.2,0,N/A,0,0,0,2011
2859,어패류,"까치복, 생것 ",100,79,0.5,19.3,0.2,N/A,N/A,N/A,N/A,0,2017
2860,어패류,"까치상어, 생것 ",100,112,0.9,24.1,0.7,0,N/A,0,0,0,2011
2861,어패류,"까치상어, 생것 ",100,103,0.9,24.1,0.7,N/A,N/A,N/A,N/A,0,2017
2862,어패류,"까칠복, 생것 ",100,85,0.1,19.3,0.3,0,N/A,0,0,0,2011
2863,어패류,"까칠복, 생것 ",100,78,0.1,19.3,0.3,N/A,N/A,N/A,N/A,0,2017
2864,어패류,"꺽저기, 생것 ",100,92,0.1,19.5,1,0,N/A,0,0,0,2011
2865,어패류,"꺽저기, 생것 ",100,85,0.1,19.5,1,N/A,N/A,N/A,N/A,0,2017
2866,어패류,"꼬막, 생것 ",100,63,1.6,12.6,0.3,0,N/A,21,0.16,0,2011
2867,어패류,"꼬막, 생것 ",100,58,1.6,12.6,0.3,N/A,N/A,N/A,N/A,0,2017
2868,어패류,"꼬치고기, 생것 ",100,96,0.7,20.5,0.8,0,N/A,63,0.29,0,2011
2869,어패류,"꼬치고기, 생것 ",100,90,0.7,20.5,0.8,N/A,N/A,N/A,N/A,0,2017
2870,어패류,"꼴뚜기 가공(기타), 양념젓",100,111,14.8,9.6,1.8,0,1687,0,0,0,2006
2871,어패류,"꼴뚜기 가공(기타), 양념젓",100,117,14.8,9.6,1.8,N/A,1687,N/A,N/A,0,2017
